Ssiderea046003	K10599
Ssiderea054481	K24298
Ssiderea053820	K12229
Ssiderea015099	K13172
Ssiderea006024	K04830
Ssiderea001757	K08778
Ssiderea057297	K17552
Ssiderea039220	K14072
Ssiderea056571	K18735
Ssiderea027093	K04266
Ssiderea009103	K25768
Ssiderea047909	K13144
Ssiderea034887	K14004
Ssiderea055882	K13045
Ssiderea044780	K18405
Ssiderea021026	K06754
Ssiderea042267	K18398
Ssiderea036682	K05613
Ssiderea049032	K00750
Ssiderea034004	K20242
Ssiderea048369	K04285
Ssiderea007767	K04375
Ssiderea039603	K01469
Ssiderea013194	K16669
Ssiderea027078	K04135
Ssiderea037643	K10758
Ssiderea002389	K05120
Ssiderea038092	K22888
Ssiderea057561	K13510
Ssiderea003823	K11505
Ssiderea029686	K08807
Ssiderea044478	K09542
Ssiderea057323	K08069
Ssiderea051213	K11363
Ssiderea016819	K14767
Ssiderea057853	K15015
Ssiderea054271	K08745
Ssiderea009642	K01895
Ssiderea035670	K00121
Ssiderea026184	K19675
Ssiderea010374	K00685
Ssiderea019840	K02599
Ssiderea001164	K17341
Ssiderea001080	K24734
Ssiderea051649	K02030
Ssiderea050584	K16353
Ssiderea015568	K04794
Ssiderea017624	K05129
Ssiderea027226	K00831
Ssiderea054124	K08399
Ssiderea055504	K05048
Ssiderea045376	K09089
Ssiderea039975	K18763
Ssiderea001543	K00560
Ssiderea052916	K13624
Ssiderea045555	K14072
Ssiderea010293	K23863
Ssiderea010568	K04984
Ssiderea013771	K13752
Ssiderea028836	K04593
Ssiderea048188	K18274
Ssiderea009033	K06560
Ssiderea044465	K12403
Ssiderea035478	K24419
Ssiderea053744	K09656
Ssiderea034109	K05051
Ssiderea025181	K08267
Ssiderea007205	K11254
Ssiderea049573	K04216
Ssiderea051210	K09275
Ssiderea036605	K23407
Ssiderea033256	K09370
Ssiderea015639	K01020
Ssiderea005780	K07377
Ssiderea034991	K21625
Ssiderea001899	K04510
Ssiderea034980	K15901
Ssiderea003881	K20865
Ssiderea031828	K04594
Ssiderea023319	K12035
Ssiderea041440	K00471
Ssiderea013653	K08375
Ssiderea017371	K19001
Ssiderea055888	K09608
Ssiderea046434	K05105
Ssiderea020355	K09191
Ssiderea042214	K01301
Ssiderea015468	K03188
Ssiderea001632	K28020
Ssiderea010562	K00830
Ssiderea004908	K07511
Ssiderea016117	K00522
Ssiderea029356	K24835
Ssiderea024578	K09391
Ssiderea054031	K09848
Ssiderea027964	K13217
Ssiderea049763	K01301
Ssiderea046832	K17512
Ssiderea017758	K00512
Ssiderea045227	K02912
Ssiderea011724	K04676
Ssiderea050340	K04968
Ssiderea040180	K21751
Ssiderea001799	K14716
Ssiderea002113	K11594
Ssiderea034818	K16608
Ssiderea047256	K19409
Ssiderea022805	K04253
Ssiderea051612	K25709
Ssiderea014980	K17254
Ssiderea057462	K16506
Ssiderea056412	K10901
Ssiderea041646	K04255
Ssiderea002834	K14569
Ssiderea046325	K13646
Ssiderea048881	K10356
Ssiderea004168	K10642
Ssiderea038984	K05673
Ssiderea052169	K17307
Ssiderea054382	K15259
Ssiderea034074	K03068
Ssiderea055056	K03885
Ssiderea016151	K27676
Ssiderea035460	K04615
Ssiderea034532	K19525
Ssiderea054840	K17341
Ssiderea047341	K09228
Ssiderea010218	K11997
Ssiderea022755	K17495
Ssiderea021470	K12813
Ssiderea051189	K07910
Ssiderea015213	K13886
Ssiderea030796	K00488
Ssiderea035176	K20776
Ssiderea020871	K00933
Ssiderea031528	K11067
Ssiderea034002	K13047
Ssiderea007515	K08620
Ssiderea047203	K22371
Ssiderea058234	K18025
Ssiderea006340	K04285
Ssiderea051426	K25805
Ssiderea006769	K10592
Ssiderea045912	K18628
Ssiderea021015	K10582
Ssiderea042193	K06639
Ssiderea019408	K07911
Ssiderea59729	K04284
Ssiderea039501	K00214
Ssiderea055639	K13358
Ssiderea008523	K13912
Ssiderea039917	K08601
Ssiderea61367	K10478
Ssiderea051094	K02128
Ssiderea016602	K01019
Ssiderea037179	K00852
Ssiderea010697	K07422
Ssiderea035888	K04285
Ssiderea015618	K14416
Ssiderea041559	K04286
Ssiderea043950	K02998
Ssiderea015611	K09228
Ssiderea001470	K09403
Ssiderea038136	K17341
Ssiderea053761	K21893
Ssiderea043570	K23333
Ssiderea60085	K07497
Ssiderea017558	K06238
Ssiderea023619	K03990
Ssiderea049731	K17659
Ssiderea055803	K26152
Ssiderea028717	K07440
Ssiderea039665	K03965
Ssiderea016521	K11319
Ssiderea039869	K03327
Ssiderea037973	K21440
Ssiderea051219	K08874
Ssiderea026987	K01940
Ssiderea035801	K04221
Ssiderea028813	K17253
Ssiderea036342	K06761
Ssiderea023320	K08811
Ssiderea042444	K25421
Ssiderea034127	K04203
Ssiderea044486	K09452
Ssiderea049759	K13369
Ssiderea034744	K13127
Ssiderea014926	K08132
Ssiderea013227	K14616
Ssiderea039965	K01298
Ssiderea012470	K20314
Ssiderea034692	K00289
Ssiderea042128	K12751
Ssiderea048526	K09640
Ssiderea033993	K24936
Ssiderea032863	K11253
Ssiderea001534	K02084
Ssiderea045051	K26547
Ssiderea008233	K11726
Ssiderea012745	K07855
Ssiderea035377	K01565
Ssiderea017231	K07752
Ssiderea036081	K10645
Ssiderea025291	K08865
Ssiderea022608	K22376
Ssiderea010872	K24431
Ssiderea027218	K14011
Ssiderea006785	K20410
Ssiderea033492	K26547
Ssiderea052467	K08621
Ssiderea039187	K10356
Ssiderea006470	K13983
Ssiderea049336	K19613
Ssiderea055863	K12301
Ssiderea011968	K23092
Ssiderea052836	K14071
Ssiderea046367	K11836
Ssiderea051465	K01068
Ssiderea010594	K06563
Ssiderea026980	K11997
Ssiderea015149	K01011
Ssiderea022537	K24392
Ssiderea59357	K04141
Ssiderea056936	K03686
Ssiderea039767	K04604
Ssiderea052223	K24098
Ssiderea021883	K17266
Ssiderea022877	K06491
Ssiderea045545	K11165
Ssiderea035250	K14618
Ssiderea046029	K09848
Ssiderea044444	K10703
Ssiderea023453	K24425
Ssiderea031759	K17551
Ssiderea050833	K11089
Ssiderea016974	K04988
Ssiderea056003	K20125
Ssiderea001271	K11137
Ssiderea035680	K18398
Ssiderea058071	K23820
Ssiderea006307	K04224
Ssiderea034473	K12389
Ssiderea007199	K14169
Ssiderea014908	K21440
Ssiderea044040	K06753
Ssiderea055174	K24125
Ssiderea039226	K04233
Ssiderea029423	K04830
Ssiderea052232	K17341
Ssiderea032632	K08490
Ssiderea019852	K02599
Ssiderea018715	K06468
Ssiderea001011	K04255
Ssiderea020490	K24469
Ssiderea034601	K13985
Ssiderea013958	K24464
Ssiderea023138	K05399
Ssiderea043589	K09317
Ssiderea036587	K04501
Ssiderea045650	K13748
Ssiderea023254	K11599
Ssiderea034390	K26437
Ssiderea021392	K20656
Ssiderea037778	K01017
Ssiderea051333	K24464
Ssiderea014247	K01204
Ssiderea026663	K11997
Ssiderea033226	K22371
Ssiderea044770	K12657
Ssiderea037533	K07380
Ssiderea035073	K04148
Ssiderea020988	K24469
Ssiderea007921	K00022
Ssiderea032672	K24936
Ssiderea032709	K06826
Ssiderea017877	K11150
Ssiderea038206	K07378
Ssiderea026811	K04150
Ssiderea022675	K10262
Ssiderea016594	K15287
Ssiderea014497	K16589
Ssiderea027510	K00939
Ssiderea012058	K19941
Ssiderea003524	K03654
Ssiderea016879	K04367
Ssiderea005578	K07515
Ssiderea009004	K19531
Ssiderea043692	K08836
Ssiderea000231	K17680
Ssiderea042478	K01204
Ssiderea028362	K22382
Ssiderea051051	K08360
Ssiderea024170	K00060
Ssiderea000548	K07819
Ssiderea021268	K27391
Ssiderea016363	K11313
Ssiderea038696	K01179
Ssiderea046615	K07893
Ssiderea057864	K14616
Ssiderea054061	K00275
Ssiderea001043	K02215
Ssiderea012139	K00948
Ssiderea011392	K09366
Ssiderea024669	K05092
Ssiderea020942	K12654
Ssiderea046862	K20704
Ssiderea052747	K17925
Ssiderea002867	K05665
Ssiderea006262	K19511
Ssiderea033428	K10169
Ssiderea009463	K11592
Ssiderea059100	K24359
Ssiderea055002	K04487
Ssiderea031670	K08202
Ssiderea62119	K05108
Ssiderea009982	K19907
Ssiderea013751	K26094
Ssiderea006288	K15439
Ssiderea048096	K10902
Ssiderea62632	K23222
Ssiderea029715	K11165
Ssiderea005257	K06630
Ssiderea030126	K18655
Ssiderea033464	K14611
Ssiderea029848	K08818
Ssiderea035480	K13982
Ssiderea026473	K09317
Ssiderea026278	K00544
Ssiderea053322	K24469
Ssiderea014826	K14354
Ssiderea020287	K07755
Ssiderea035312	K06619
Ssiderea014942	K19467
Ssiderea021217	K17928
Ssiderea033086	K25058
Ssiderea048475	K03064
Ssiderea054343	K20719
Ssiderea029730	K07282
Ssiderea008319	K06754
Ssiderea013054	K04307
Ssiderea007860	K04603
Ssiderea017644	K05120
Ssiderea036433	K09228
Ssiderea015389	K01074
Ssiderea019645	K05673
Ssiderea049908	K05312
Ssiderea001684	K19041
Ssiderea033042	K11319
Ssiderea011744	K25435
Ssiderea046732	K19363
Ssiderea038545	K19703
Ssiderea024217	K04144
Ssiderea016451	K04168
Ssiderea020324	K17341
Ssiderea015722	K12431
Ssiderea033386	K18055
Ssiderea002040	K09632
Ssiderea001501	K24928
Ssiderea023903	K17341
Ssiderea013164	K01345
Ssiderea051136	K00006
Ssiderea050092	K00457
Ssiderea034894	K10642
Ssiderea001409	K20223
Ssiderea055423	K09848
Ssiderea021784	K15440
Ssiderea001472	K01908
Ssiderea022161	K24425
Ssiderea035622	K02941
Ssiderea004111	K13577
Ssiderea000169	K02925
Ssiderea010009	K01301
Ssiderea006474	K12389
Ssiderea002422	K06772
Ssiderea054680	K09637
Ssiderea007779	K09428
Ssiderea054760	K10169
Ssiderea047706	K08184
Ssiderea028071	K02867
Ssiderea016770	K19604
Ssiderea003405	K11253
Ssiderea014964	K16804
Ssiderea013426	K28129
Ssiderea006325	K00940
Ssiderea026841	K04224
Ssiderea025333	K25421
Ssiderea027909	K01510
Ssiderea007360	K05636
Ssiderea008914	K09608
Ssiderea019560	K07380
Ssiderea035456	K07841
Ssiderea049630	K27705
Ssiderea050883	K10423
Ssiderea002843	K14071
Ssiderea012294	K06287
Ssiderea055362	K00710
Ssiderea022654	K04145
Ssiderea001388	K24929
Ssiderea009620	K10768
Ssiderea017751	K20051
Ssiderea025047	K09640
Ssiderea024313	K18134
Ssiderea61263	K07497
Ssiderea001370	K23901
Ssiderea041874	K23908
Ssiderea012662	K21776
Ssiderea004151	K10747
Ssiderea017110	K22806
Ssiderea052659	K06629
Ssiderea024105	K23690
Ssiderea052852	K14568
Ssiderea053253	K09669
Ssiderea020501	K09608
Ssiderea047434	K21918
Ssiderea005649	K10144
Ssiderea005336	K24243
Ssiderea053374	K14832
Ssiderea038961	K23223
Ssiderea029701	K04648
Ssiderea002193	K11252
Ssiderea020484	K24682
Ssiderea62551	K07497
Ssiderea044953	K24437
Ssiderea039513	K14573
Ssiderea038196	K03927
Ssiderea001656	K17935
Ssiderea050822	K03144
Ssiderea034764	K10595
Ssiderea035661	K01265
Ssiderea051387	K05673
Ssiderea014714	K10901
Ssiderea002216	K03249
Ssiderea013046	K00771
Ssiderea006494	K04203
Ssiderea004177	K08960
Ssiderea044307	K06637
Ssiderea000397	K05768
Ssiderea028454	K02183
Ssiderea004805	K12891
Ssiderea031542	K07888
Ssiderea047844	K07995
Ssiderea005123	K08186
Ssiderea039410	K04594
Ssiderea012363	K24469
Ssiderea009413	K07554
Ssiderea050624	K23927
Ssiderea017537	K06819
Ssiderea010066	K13511
Ssiderea055023	K25743
Ssiderea040659	K00710
Ssiderea031964	K07966
Ssiderea052520	K25449
Ssiderea019150	K02131
Ssiderea045843	K00485
Ssiderea023883	K00344
Ssiderea038506	K15151
Ssiderea051272	K20032
Ssiderea025795	K06778
Ssiderea029020	K17597
Ssiderea017666	K25729
Ssiderea049856	K05199
Ssiderea030316	K02183
Ssiderea044637	K08187
Ssiderea050024	K08857
Ssiderea028991	K04307
Ssiderea007770	K09428
Ssiderea033335	K12132
Ssiderea046477	K01394
Ssiderea052883	K27816
Ssiderea012554	K04266
Ssiderea003134	K10791
Ssiderea019045	K02599
Ssiderea004030	K05330
Ssiderea048591	K04360
Ssiderea045796	K03175
Ssiderea050479	K04968
Ssiderea042786	K02202
Ssiderea029165	K04266
Ssiderea058564	K22647
Ssiderea045639	K13748
Ssiderea030510	K00753
Ssiderea028441	K08180
Ssiderea018927	K02583
Ssiderea001577	K26162
Ssiderea056222	K05695
Ssiderea054560	K25307
Ssiderea033516	K17606
Ssiderea038281	K06963
Ssiderea037782	K20843
Ssiderea022997	K09228
Ssiderea023339	K07819
Ssiderea008671	K06086
Ssiderea009322	K04989
Ssiderea025665	K28108
Ssiderea014849	K12856
Ssiderea024517	K08375
Ssiderea035329	K14846
Ssiderea005658	K06234
Ssiderea048576	K12132
Ssiderea037474	K13866
Ssiderea014899	K01240
Ssiderea021564	K13868
Ssiderea022586	K10487
Ssiderea047690	K17492
Ssiderea027274	K09849
Ssiderea035547	K11428
Ssiderea010866	K24229
Ssiderea044793	K09228
Ssiderea006374	K04981
Ssiderea043614	K08193
Ssiderea031843	K24469
Ssiderea012184	K05012
Ssiderea047640	K09881
Ssiderea035092	K04253
Ssiderea025627	K05034
Ssiderea051611	K25709
Ssiderea055978	K19878
Ssiderea054742	K09634
Ssiderea058559	K06754
Ssiderea027408	K07252
Ssiderea000523	K08375
Ssiderea023983	K15377
Ssiderea032513	K15442
Ssiderea029612	K01493
Ssiderea030181	K07565
Ssiderea002438	K17341
Ssiderea008780	K15212
Ssiderea035339	K09534
Ssiderea034449	K09662
Ssiderea035052	K04170
Ssiderea052121	K07436
Ssiderea046632	K05193
Ssiderea000002	K00665
Ssiderea038498	K04570
Ssiderea039217	K14072
Ssiderea055165	K09324
Ssiderea044577	K18245
Ssiderea003711	K04253
Ssiderea038975	K06270
Ssiderea033311	K23342
Ssiderea002647	K06491
Ssiderea040505	K22936
Ssiderea009802	K13912
Ssiderea051046	K08576
Ssiderea014833	K14354
Ssiderea029391	K17618
Ssiderea035054	K04233
Ssiderea010522	K06524
Ssiderea017922	K05122
Ssiderea058235	K18025
Ssiderea003931	K04433
Ssiderea016538	K06013
Ssiderea004135	K19683
Ssiderea054095	K02154
Ssiderea006723	K24936
Ssiderea008514	K13912
Ssiderea039361	K08202
Ssiderea002031	K15607
Ssiderea048215	K07380
Ssiderea015229	K19676
Ssiderea009583	K26161
Ssiderea037507	K19527
Ssiderea59772	K24437
Ssiderea003896	K20865
Ssiderea005561	K10642
Ssiderea008882	K19899
Ssiderea030299	K07422
Ssiderea011446	K01638
Ssiderea054242	K11251
Ssiderea044404	K04662
Ssiderea048745	K17065
Ssiderea042199	K20655
Ssiderea042393	K16310
Ssiderea042828	K11792
Ssiderea011731	K03929
Ssiderea034865	K08145
Ssiderea029464	K22790
Ssiderea000417	K07277
Ssiderea050695	K17525
Ssiderea022967	K08726
Ssiderea050801	K00315
Ssiderea047150	K09228
Ssiderea052891	K02989
Ssiderea008066	K17597
Ssiderea056487	K04593
Ssiderea033199	K25709
Ssiderea000126	K17988
Ssiderea62515	K07497
Ssiderea041242	K06768
Ssiderea034915	K10165
Ssiderea002345	K17341
Ssiderea039296	K09305
Ssiderea048887	K28113
Ssiderea046626	K11315
Ssiderea60904	K06468
Ssiderea032771	K08374
Ssiderea057042	K17341
Ssiderea015775	K14079
Ssiderea007615	K03068
Ssiderea039931	K21343
Ssiderea017575	K10809
Ssiderea050905	K08375
Ssiderea054176	K17256
Ssiderea031930	K04199
Ssiderea023236	K17834
Ssiderea052737	K08104
Ssiderea048201	K04988
Ssiderea049017	K13101
Ssiderea006275	K19511
Ssiderea59918	K24637
Ssiderea039181	K24936
Ssiderea039280	K07868
Ssiderea023256	K13485
Ssiderea040957	K24495
Ssiderea013480	K04515
Ssiderea007271	K24464
Ssiderea038808	K07380
Ssiderea041667	K16629
Ssiderea000578	K01415
Ssiderea018510	K10290
Ssiderea035698	K05198
Ssiderea014749	K10640
Ssiderea050228	K16569
Ssiderea047595	K09059
Ssiderea014390	K19363
Ssiderea005430	K12026
Ssiderea050569	K08801
Ssiderea057812	K07819
Ssiderea026311	K00746
Ssiderea002742	K17341
Ssiderea012591	K04131
Ssiderea025758	K05125
Ssiderea015478	K13813
Ssiderea051952	K20777
Ssiderea022312	K05093
Ssiderea040435	K19680
Ssiderea034582	K11310
Ssiderea018647	K25700
Ssiderea044941	K04163
Ssiderea013805	K24936
Ssiderea054855	K05122
Ssiderea010544	K18932
Ssiderea042842	K20795
Ssiderea058170	K10589
Ssiderea024635	K00889
Ssiderea005037	K18438
Ssiderea017109	K25812
Ssiderea054858	K07409
Ssiderea61499	K07497
Ssiderea055890	K05502
Ssiderea044748	K26419
Ssiderea001643	K04266
Ssiderea032086	K04367
Ssiderea023896	K00753
Ssiderea017746	K15604
Ssiderea052905	K00477
Ssiderea037784	K14413
Ssiderea056665	K04550
Ssiderea044350	K06468
Ssiderea007017	K12169
Ssiderea051999	K01054
Ssiderea036034	K09863
Ssiderea013004	K14005
Ssiderea032858	K09676
Ssiderea027891	K01511
Ssiderea013840	K20825
Ssiderea000879	K03902
Ssiderea028803	K27816
Ssiderea015254	K11127
Ssiderea029168	K01340
Ssiderea044783	K19368
Ssiderea000778	K17341
Ssiderea051013	K08866
Ssiderea043615	K22790
Ssiderea006794	K26236
Ssiderea012431	K05850
Ssiderea058546	K06754
Ssiderea039255	K04593
Ssiderea041630	K10870
Ssiderea009052	K24506
Ssiderea045997	K00273
Ssiderea016777	K02183
Ssiderea050349	K05020
Ssiderea033749	K04919
Ssiderea032828	K12132
Ssiderea044388	K19360
Ssiderea005715	K17388
Ssiderea015509	K09272
Ssiderea057470	K23342
Ssiderea054708	K09594
Ssiderea044500	K01672
Ssiderea036178	K08375
Ssiderea041484	K08187
Ssiderea050029	K10859
Ssiderea048847	K05175
Ssiderea036709	K01196
Ssiderea002062	K09258
Ssiderea041234	K06754
Ssiderea023369	K00016
Ssiderea017990	K01080
Ssiderea017533	K05906
Ssiderea050579	K16353
Ssiderea056913	K02599
Ssiderea013641	K08375
Ssiderea046659	K12172
Ssiderea053608	K20349
Ssiderea020119	K10414
Ssiderea012276	K04223
Ssiderea014672	K04429
Ssiderea011735	K09667
Ssiderea056502	K05046
Ssiderea015165	K14216
Ssiderea031539	K24936
Ssiderea60469	K23203
Ssiderea057905	K10712
Ssiderea047911	K14290
Ssiderea024237	K07633
Ssiderea015225	K05302
Ssiderea026432	K01663
Ssiderea024566	K05619
Ssiderea022993	K03312
Ssiderea039114	K20135
Ssiderea039961	K02030
Ssiderea018247	K04982
Ssiderea039752	K27411
Ssiderea030295	K07422
Ssiderea002057	K09258
Ssiderea039908	K25700
Ssiderea039153	K21357
Ssiderea022812	K09485
Ssiderea030234	K08375
Ssiderea038339	K04397
Ssiderea057030	K05126
Ssiderea045175	K26229
Ssiderea031867	K09533
Ssiderea026317	K18040
Ssiderea62105	K11182
Ssiderea021588	K16780
Ssiderea046858	K24261
Ssiderea62329	K07497
Ssiderea057858	K08824
Ssiderea037865	K01693
Ssiderea002450	K17341
Ssiderea045866	K05673
Ssiderea049911	K25770
Ssiderea046049	K24936
Ssiderea047508	K06825
Ssiderea042675	K04825
Ssiderea001608	K20226
Ssiderea035615	K02599
Ssiderea042870	K02887
Ssiderea025179	K01974
Ssiderea017856	K11150
Ssiderea037384	K01793
Ssiderea028971	K03320
Ssiderea012085	K01443
Ssiderea048589	K09228
Ssiderea040201	K04564
Ssiderea057107	K20899
Ssiderea055089	K22371
Ssiderea051080	K04919
Ssiderea020910	K12132
Ssiderea027774	K26547
Ssiderea058239	K01555
Ssiderea030491	K05125
Ssiderea009361	K08493
Ssiderea051058	K04914
Ssiderea002551	K06491
Ssiderea021514	K16629
Ssiderea053116	K03512
Ssiderea025977	K25358
Ssiderea022936	K24342
Ssiderea021004	K11086
Ssiderea050557	K04285
Ssiderea029398	K08375
Ssiderea054034	K09849
Ssiderea046108	K13872
Ssiderea029401	K14794
Ssiderea022087	K28075
Ssiderea047187	K11997
Ssiderea038392	K04955
Ssiderea048364	K04285
Ssiderea017779	K14072
Ssiderea013023	K12382
Ssiderea027006	K12035
Ssiderea001178	K17341
Ssiderea048208	K15433
Ssiderea035933	K11593
Ssiderea034971	K25358
Ssiderea012788	K02377
Ssiderea003409	K11253
Ssiderea007410	K02950
Ssiderea046057	K16473
Ssiderea012284	K12460
Ssiderea048423	K04150
Ssiderea038388	K02886
Ssiderea003769	K01896
Ssiderea001875	K25537
Ssiderea041625	K25700
Ssiderea018693	K04204
Ssiderea019107	K04988
Ssiderea000836	K01883
Ssiderea007859	K04605
Ssiderea004451	K13238
Ssiderea057447	K03900
Ssiderea020276	K07380
Ssiderea021787	K04567
Ssiderea017378	K05673
Ssiderea009291	K18398
Ssiderea032399	K14841
Ssiderea048772	K24936
Ssiderea018071	K11251
Ssiderea052779	K00602
Ssiderea058809	K08842
Ssiderea029636	K10398
Ssiderea039208	K14072
Ssiderea005081	K04739
Ssiderea001241	K08331
Ssiderea018699	K04615
Ssiderea001814	K01490
Ssiderea038884	K04515
Ssiderea046661	K12172
Ssiderea029479	K16506
Ssiderea022782	K18081
Ssiderea025926	K02927
Ssiderea037650	K04436
Ssiderea022687	K22380
Ssiderea056168	K07436
Ssiderea014319	K17341
Ssiderea017631	K13047
Ssiderea027000	K11997
Ssiderea055542	K21797
Ssiderea033376	K11550
Ssiderea039472	K14072
Ssiderea012134	K02564
Ssiderea045869	K05673
Ssiderea024655	K01324
Ssiderea046381	K07903
Ssiderea055592	K01338
Ssiderea051943	K24936
Ssiderea61472	K08592
Ssiderea026657	K11997
Ssiderea031970	K23507
Ssiderea054929	K26101
Ssiderea035140	K14434
Ssiderea62722	K07497
Ssiderea029675	K04200
Ssiderea034975	K08455
Ssiderea017574	K10809
Ssiderea000240	K14459
Ssiderea022454	K08807
Ssiderea017932	K11997
Ssiderea042814	K21862
Ssiderea024138	K07379
Ssiderea052047	K24469
Ssiderea026566	K17513
Ssiderea000114	K03955
Ssiderea001283	K20281
Ssiderea039842	K10153
Ssiderea046731	K12620
Ssiderea022882	K18134
Ssiderea045675	K24761
Ssiderea001115	K17341
Ssiderea034937	K22790
Ssiderea001367	K08811
Ssiderea023917	K14998
Ssiderea009673	K00548
Ssiderea026291	K20472
Ssiderea039277	K09305
Ssiderea011483	K24142
Ssiderea012833	K16669
Ssiderea004476	K05123
Ssiderea016785	K01022
Ssiderea011928	K04287
Ssiderea041214	K06773
Ssiderea052421	K04600
Ssiderea001202	K24839
Ssiderea045759	K26111
Ssiderea003080	K23205
Ssiderea045389	K04224
Ssiderea034148	K10086
Ssiderea013616	K16630
Ssiderea054626	K04223
Ssiderea048252	K22017
Ssiderea052910	K15202
Ssiderea031839	K10419
Ssiderea052887	K08738
Ssiderea055305	K09666
Ssiderea002905	K07841
Ssiderea020297	K24937
Ssiderea010194	K18663
Ssiderea001983	K01968
Ssiderea031741	K02213
Ssiderea035352	K03754
Ssiderea012603	K04615
Ssiderea005250	K18592
Ssiderea015309	K01638
Ssiderea016265	K24464
Ssiderea007528	K18086
Ssiderea032904	K11252
Ssiderea036504	K11460
Ssiderea048033	K06826
Ssiderea004697	K17699
Ssiderea008397	K24464
Ssiderea003521	K01395
Ssiderea62372	K07497
Ssiderea009223	K05765
Ssiderea015644	K04348
Ssiderea032812	K18681
Ssiderea014845	K14855
Ssiderea052123	K07436
Ssiderea007131	K14071
Ssiderea004702	K19499
Ssiderea022322	K26127
Ssiderea029205	K01074
Ssiderea023330	K08805
Ssiderea053969	K12442
Ssiderea051041	K24822
Ssiderea028585	K18466
Ssiderea053586	K24464
Ssiderea029463	K04142
Ssiderea036580	K04729
Ssiderea053948	K06792
Ssiderea017125	K01116
Ssiderea027816	K14529
Ssiderea048781	K04600
Ssiderea051432	K19521
Ssiderea012920	K06624
Ssiderea021568	K21415
Ssiderea018328	K01020
Ssiderea038502	K15181
Ssiderea049459	K00901
Ssiderea034422	K08843
Ssiderea006102	K04377
Ssiderea011688	K06851
Ssiderea003785	K10743
Ssiderea039451	K14072
Ssiderea056031	K04267
Ssiderea039807	K24835
Ssiderea049102	K11252
Ssiderea047647	K14616
Ssiderea029504	K12820
Ssiderea052206	K06819
Ssiderea041566	K05203
Ssiderea005967	K12235
Ssiderea027647	K02599
Ssiderea004545	K22371
Ssiderea042270	K14823
Ssiderea026306	K15448
Ssiderea044980	K08378
Ssiderea055539	K07375
Ssiderea041955	K00069
Ssiderea006123	K24835
Ssiderea033651	K05220
Ssiderea035788	K05202
Ssiderea035589	K15322
Ssiderea027212	K08439
Ssiderea058704	K06494
Ssiderea046783	K05126
Ssiderea046699	K23729
Ssiderea005446	K14843
Ssiderea052739	K07809
Ssiderea015374	K07192
Ssiderea046287	K06252
Ssiderea018815	K00635
Ssiderea012242	K06265
Ssiderea028032	K22390
Ssiderea042685	K17290
Ssiderea044461	K09627
Ssiderea015623	K03833
Ssiderea031671	K08202
Ssiderea020126	K04290
Ssiderea043482	K24936
Ssiderea031785	K04134
Ssiderea039057	K24431
Ssiderea002819	K24518
Ssiderea053074	K00868
Ssiderea015262	K25605
Ssiderea000768	K22888
Ssiderea002543	K06753
Ssiderea002665	K17341
Ssiderea028226	K17491
Ssiderea62307	K16630
Ssiderea009885	K05840
Ssiderea022992	K08105
Ssiderea009723	K24464
Ssiderea024905	K15456
Ssiderea048964	K08867
Ssiderea048153	K01316
Ssiderea033320	K10746
Ssiderea010609	K18533
Ssiderea008336	K15115
Ssiderea023249	K28185
Ssiderea052005	K01900
Ssiderea038195	K01049
Ssiderea002951	K22614
Ssiderea033153	K09848
Ssiderea040610	K05181
Ssiderea037834	K10349
Ssiderea013073	K26734
Ssiderea044112	K23335
Ssiderea036322	K05637
Ssiderea000306	K15168
Ssiderea055433	K21396
Ssiderea000204	K10849
Ssiderea050202	K04495
Ssiderea010169	K04320
Ssiderea018937	K25537
Ssiderea028357	K24790
Ssiderea035658	K10299
Ssiderea000891	K03899
Ssiderea035904	K04919
Ssiderea030309	K04554
Ssiderea043742	K05398
Ssiderea053803	K13345
Ssiderea003348	K16763
Ssiderea012589	K05034
Ssiderea038717	K20234
Ssiderea045483	K16491
Ssiderea019169	K15015
Ssiderea016907	K05543
Ssiderea024568	K06240
Ssiderea035241	K06839
Ssiderea046814	K23424
Ssiderea039198	K14072
Ssiderea60926	K11346
Ssiderea62565	K07497
Ssiderea001695	K04874
Ssiderea042833	K20795
Ssiderea005606	K06130
Ssiderea000135	K15015
Ssiderea047269	K22266
Ssiderea050894	K02959
Ssiderea018278	K08807
Ssiderea002835	K04224
Ssiderea022777	K17894
Ssiderea051771	K05208
Ssiderea054368	K09624
Ssiderea026020	K05695
Ssiderea044762	K01477
Ssiderea051929	K23342
Ssiderea052539	K22790
Ssiderea016897	K04224
Ssiderea010632	K17231
Ssiderea049843	K04367
Ssiderea003605	K11852
Ssiderea018657	K05051
Ssiderea009342	K10268
Ssiderea056783	K04659
Ssiderea007102	K15682
Ssiderea054965	K04253
Ssiderea058226	K09348
Ssiderea007749	K13985
Ssiderea018045	K25753
Ssiderea051110	K03510
Ssiderea018907	K01283
Ssiderea057337	K17341
Ssiderea006847	K25404
Ssiderea038293	K00546
Ssiderea043077	K11396
Ssiderea030185	K03061
Ssiderea004587	K05673
Ssiderea002865	K04142
Ssiderea029185	K00549
Ssiderea007027	K00966
Ssiderea050386	K24653
Ssiderea020553	K17307
Ssiderea000860	K09228
Ssiderea004353	K04403
Ssiderea039885	K22128
Ssiderea034211	K14686
Ssiderea054374	K15259
Ssiderea041459	K08185
Ssiderea019899	K16622
Ssiderea048615	K01025
Ssiderea008506	K13912
