Ssiderea246914	K01301
Ssiderea407236	K01068
Ssiderea209306	K13026
Ssiderea250023	K10396
Ssiderea230403	K05614
Ssiderea264031	K05673
Ssiderea232901	K18134
Ssiderea236417	K03948
Ssiderea262760	K09304
Ssiderea255165	K05016
Ssiderea234276	K08574
Ssiderea234527	K08467
Ssiderea263149	K01365
Ssiderea268726	K18422
Ssiderea217305	K05668
Ssiderea251289	K12606
Ssiderea256240	K16536
Ssiderea217133	K01915
Ssiderea237548	K16309
Ssiderea264474	K01276
Ssiderea251222	K14074
Ssiderea263035	K24835
Ssiderea257263	K19363
Ssiderea193818	K24469
Ssiderea241644	K23404
Ssiderea257977	K10454
Ssiderea242984	K20777
Ssiderea269777	K07440
Ssiderea271317	K00002
Ssiderea255844	K24635
Ssiderea224880	K08202
Ssiderea261693	K22499
Ssiderea244100	K07375
Ssiderea247833	K03028
Ssiderea172132	K16777
Ssiderea254891	K10312
Ssiderea261284	K12667
Ssiderea537090	K06694
Ssiderea267059	K24185
Ssiderea253745	K24169
Ssiderea267690	K22538
Ssiderea336877	K06669
Ssiderea265500	K07126
Ssiderea216591	K00453
Ssiderea260242	K24936
Ssiderea388828	K04606
Ssiderea226658	K02183
Ssiderea238054	K09656
Ssiderea262336	K02374
Ssiderea241300	K20225
Ssiderea259456	K23538
Ssiderea246123	K04131
Ssiderea260297	K03654
Ssiderea228058	K22610
Ssiderea257427	K13184
Ssiderea268847	K04416
Ssiderea269298	K00012
Ssiderea255954	K12757
Ssiderea229725	K10587
Ssiderea269117	K10144
Ssiderea246085	K04967
Ssiderea40859	K06825
Ssiderea251341	K14456
Ssiderea226149	K17383
Ssiderea271945	K12573
Ssiderea231424	K11438
Ssiderea263604	K24974
Ssiderea261457	K07152
Ssiderea240784	K06564
Ssiderea295122	K04988
Ssiderea224165	K16330
Ssiderea256046	K08884
Ssiderea260342	K04567
Ssiderea267254	K00905
Ssiderea237675	K20103
Ssiderea265268	K22696
Ssiderea268682	K17341
Ssiderea141928	K08873
Ssiderea267756	K25471
Ssiderea239744	K06063
Ssiderea263978	K00710
Ssiderea254070	K13049
Ssiderea242681	K06990
Ssiderea265324	K04368
Ssiderea242202	K04223
Ssiderea241796	K12571
Ssiderea241518	K24518
Ssiderea255512	K10667
Ssiderea253237	K03255
Ssiderea242776	K18437
Ssiderea266105	K03462
Ssiderea255549	K10297
Ssiderea262093	K04285
Ssiderea224251	K09396
Ssiderea515732	K08621
Ssiderea193936	K11853
Ssiderea340552	K04255
Ssiderea247446	K01493
Ssiderea246485	K13886
Ssiderea249733	K24412
Ssiderea232914	K02865
Ssiderea300690	K02937
Ssiderea260671	K09402
Ssiderea253366	K01302
Ssiderea184186	K02206
Ssiderea264558	K19499
Ssiderea246599	K16914
Ssiderea260827	K12605
Ssiderea265658	K16463
Ssiderea256646	K24768
Ssiderea237531	K14191
Ssiderea243114	K19703
Ssiderea262065	K00968
Ssiderea249150	K03510
Ssiderea245454	K24464
Ssiderea232685	K11835
Ssiderea264391	K12168
Ssiderea254597	K10899
Ssiderea302738	K10380
Ssiderea223171	K21878
Ssiderea219294	K05692
Ssiderea254702	K04205
Ssiderea248649	K14638
Ssiderea226237	K17499
Ssiderea245026	K16719
Ssiderea227534	K04988
Ssiderea251420	K00273
Ssiderea241400	K26163
Ssiderea263652	K03242
Ssiderea260764	K10908
Ssiderea267209	K01427
Ssiderea266789	K20196
Ssiderea250554	K06316
Ssiderea5078	K11138
Ssiderea245018	K03283
Ssiderea263041	K16543
Ssiderea250426	K13208
Ssiderea268983	K16059
Ssiderea199638	K04601
Ssiderea253419	K18628
Ssiderea248501	K08489
Ssiderea470732	K04874
Ssiderea266999	K08833
Ssiderea254796	K11150
Ssiderea234914	K08187
Ssiderea256936	K16944
Ssiderea263445	K11165
Ssiderea189582	K22815
Ssiderea240646	K21422
Ssiderea255828	K24554
Ssiderea270930	K00121
Ssiderea234430	K18261
Ssiderea230968	K09206
Ssiderea264866	K14209
Ssiderea263006	K02881
Ssiderea266498	K20798
Ssiderea254375	K10133
Ssiderea588765	K08621
Ssiderea228197	K18627
Ssiderea230649	K12184
Ssiderea253614	K24891
Ssiderea266008	K08465
Ssiderea240434	K18533
Ssiderea233516	K03469
Ssiderea173280	K10420
Ssiderea263955	K07435
Ssiderea252433	K07409
Ssiderea268216	K12811
Ssiderea258108	K05743
Ssiderea249423	K16365
Ssiderea267013	K09214
Ssiderea178864	K06494
Ssiderea269797	K05106
Ssiderea260828	K16531
Ssiderea191843	K01310
Ssiderea245078	K02030
Ssiderea164568	K04887
Ssiderea268319	K01539
Ssiderea193549	K24508
Ssiderea226787	K14079
Ssiderea229282	K00699
Ssiderea240318	K13499
Ssiderea212555	K21922
Ssiderea251631	K14077
Ssiderea228412	K04659
Ssiderea268744	K03006
Ssiderea249480	K24752
Ssiderea240999	K03173
Ssiderea168108	K03234
Ssiderea250004	K10380
Ssiderea264094	K14849
Ssiderea240817	K13278
Ssiderea566593	K11292
Ssiderea234012	K18272
Ssiderea267550	K25615
Ssiderea443045	K16857
Ssiderea269640	K02991
Ssiderea248837	K13719
Ssiderea265194	K09533
Ssiderea227032	K14306
Ssiderea269136	K11655
Ssiderea108231	K15074
Ssiderea271239	K24469
Ssiderea140714	K15498
Ssiderea233662	K11491
Ssiderea222347	K23027
Ssiderea249361	K19041
Ssiderea243253	K03016
Ssiderea265955	K08673
Ssiderea223218	K10414
Ssiderea255149	K01565
Ssiderea233831	K00933
Ssiderea216988	K00485
Ssiderea257062	K10581
Ssiderea270402	K08833
Ssiderea202922	K14708
Ssiderea271944	K06252
Ssiderea214268	K01313
Ssiderea225658	K15015
Ssiderea264284	K16587
Ssiderea262049	K22909
Ssiderea118522	K05665
Ssiderea236601	K06537
Ssiderea246339	K19750
Ssiderea232753	K14677
Ssiderea219705	K10159
Ssiderea232663	K23342
Ssiderea219854	K12894
Ssiderea215449	K02941
Ssiderea250237	K08202
Ssiderea21523	K10807
Ssiderea259455	K04981
Ssiderea195434	K03899
Ssiderea240148	K15156
Ssiderea268829	K14567
Ssiderea258484	K18398
Ssiderea232533	K11982
Ssiderea253468	K07497
Ssiderea254055	K10656
Ssiderea255482	K11887
Ssiderea265045	K02942
Ssiderea253267	K04144
Ssiderea263280	K15047
Ssiderea227519	K22369
Ssiderea267404	K20051
Ssiderea257782	K12896
Ssiderea180960	K05121
Ssiderea223316	K22867
Ssiderea261705	K10686
Ssiderea199628	K21440
Ssiderea251556	K02148
Ssiderea257809	K01278
Ssiderea262096	K10403
Ssiderea247294	K08824
Ssiderea228963	K17824
Ssiderea261976	K10581
Ssiderea268620	K22078
Ssiderea268301	K21873
Ssiderea244858	K05928
Ssiderea206013	K24523
Ssiderea252686	K04498
Ssiderea268557	K11793
Ssiderea249000	K24688
Ssiderea201299	K10408
Ssiderea258857	K04802
Ssiderea199165	K20099
Ssiderea270333	K13126
Ssiderea211698	K10408
Ssiderea248319	K07912
Ssiderea243425	K05841
Ssiderea254305	K19907
Ssiderea269082	K05641
Ssiderea218205	K02542
Ssiderea259308	K06672
Ssiderea271080	K24936
Ssiderea248772	K12847
Ssiderea242324	K24888
Ssiderea245294	K14855
Ssiderea263225	K08834
Ssiderea262644	K00871
Ssiderea258420	K24068
Ssiderea252786	K25729
Ssiderea267196	K10268
Ssiderea264978	K00626
Ssiderea254294	K04427
Ssiderea241416	K19196
Ssiderea258736	K05673
Ssiderea261040	K10415
Ssiderea396298	K04887
Ssiderea243155	K13611
Ssiderea263562	K20294
Ssiderea247825	K04727
Ssiderea271287	K10382
Ssiderea226166	K03833
Ssiderea218883	K02207
Ssiderea262737	K15361
Ssiderea263362	K22864
Ssiderea217392	K08546
Ssiderea190369	K10592
Ssiderea258036	K04203
Ssiderea238029	K14079
Ssiderea232975	K09849
Ssiderea259339	K08997
Ssiderea232465	K21991
Ssiderea243177	K14072
Ssiderea549390	K01316
Ssiderea199865	K17592
Ssiderea254469	K12865
Ssiderea246291	K02886
Ssiderea256321	K22182
Ssiderea247386	K17834
Ssiderea228355	K14191
Ssiderea270025	K08653
Ssiderea243057	K11481
Ssiderea250551	K04674
Ssiderea58500	K23342
Ssiderea37414	K11491
Ssiderea266592	K10532
Ssiderea139387	K08443
Ssiderea238107	K01301
Ssiderea230601	K05313
Ssiderea233562	K02514
Ssiderea270392	K08455
Ssiderea268209	K14799
Ssiderea233992	K03362
Ssiderea264450	K06030
Ssiderea188146	K24734
Ssiderea253213	K14785
Ssiderea249555	K15381
Ssiderea251028	K08734
Ssiderea125138	K10380
Ssiderea265388	K00207
Ssiderea203928	K05275
Ssiderea256087	K15156
Ssiderea206041	K04874
Ssiderea94992	K17592
Ssiderea266744	K22399
Ssiderea251193	K07885
Ssiderea268308	K13100
Ssiderea260013	K13907
Ssiderea266825	K13203
Ssiderea264918	K15042
Ssiderea237367	K10478
Ssiderea235178	K17730
Ssiderea271638	K01110
Ssiderea266887	K14607
Ssiderea105718	K10891
Ssiderea254353	K05034
Ssiderea230907	K04239
Ssiderea268730	K02564
Ssiderea217904	K08585
Ssiderea262205	K06676
Ssiderea202090	K22754
Ssiderea324066	K10380
Ssiderea4339	K24936
Ssiderea234486	K00471
Ssiderea247618	K21435
Ssiderea264401	K05312
Ssiderea239897	K17535
Ssiderea235934	K09640
Ssiderea228984	K09256
Ssiderea243194	K11593
Ssiderea227951	K05034
Ssiderea259418	K18449
Ssiderea233947	K00923
Ssiderea586579	K01262
Ssiderea250611	K23380
Ssiderea492612	K10592
Ssiderea249751	K20190
Ssiderea269899	K03654
Ssiderea250749	K01800
Ssiderea235816	K11438
Ssiderea267996	K04437
Ssiderea216146	K03654
Ssiderea364185	K09493
Ssiderea251159	K09309
Ssiderea206538	K25165
Ssiderea268715	K06053
Ssiderea266301	K10369
Ssiderea232385	K15363
Ssiderea268788	K07497
Ssiderea228272	K08546
Ssiderea238758	K24690
Ssiderea259632	K16541
Ssiderea230063	K08291
Ssiderea266404	K07410
Ssiderea225003	K04570
Ssiderea269725	K15162
Ssiderea263095	K10106
Ssiderea255418	K11986
Ssiderea194091	K25533
Ssiderea261625	K20191
Ssiderea237354	K01205
Ssiderea245451	K04739
Ssiderea251397	K01285
Ssiderea268906	K18079
Ssiderea185004	K09317
Ssiderea212770	K14716
Ssiderea243123	K20818
Ssiderea263437	K05673
Ssiderea224694	K03253
Ssiderea234084	K07763
Ssiderea234260	K24464
Ssiderea239137	K15731
Ssiderea219986	K15129
Ssiderea219061	K01895
Ssiderea222750	K00121
Ssiderea264756	K08766
Ssiderea241545	K19983
Ssiderea193554	K10649
Ssiderea223726	K07374
Ssiderea270439	K09008
Ssiderea155118	K08635
Ssiderea265627	K04427
Ssiderea262417	K05126
Ssiderea97035	K19499
Ssiderea239719	K20185
Ssiderea573756	K20164
Ssiderea212914	K07874
Ssiderea271327	K08826
Ssiderea40267	K08333
Ssiderea251041	K08202
Ssiderea270032	K20163
Ssiderea243654	K12849
Ssiderea267373	K17457
Ssiderea226294	K09848
Ssiderea228479	K00551
Ssiderea264046	K23739
Ssiderea232101	K08734
Ssiderea253094	K05283
Ssiderea236221	K07408
Ssiderea258403	K10293
Ssiderea251696	K13525
Ssiderea230082	K18726
Ssiderea201803	K10809
Ssiderea238770	K24135
Ssiderea224388	K04135
Ssiderea236795	K06819
Ssiderea212612	K22371
Ssiderea257264	K24683
Ssiderea234513	K24760
Ssiderea211340	K17592
Ssiderea224442	K12035
Ssiderea241936	K02183
Ssiderea260609	K06532
Ssiderea222878	K02990
Ssiderea349627	K13886
Ssiderea262477	K00966
Ssiderea229262	K00856
Ssiderea206784	K25165
Ssiderea267000	K06070
Ssiderea238754	K25065
Ssiderea281579	K14157
Ssiderea254715	K20827
Ssiderea265453	K16449
Ssiderea256673	K14020
Ssiderea251708	K01206
Ssiderea254735	K03010
Ssiderea246802	K04445
Ssiderea249659	K02876
Ssiderea269688	K18343
Ssiderea266445	K13886
Ssiderea251390	K07422
Ssiderea232356	K09635
Ssiderea268600	K07497
Ssiderea243263	K00613
Ssiderea259375	K24020
Ssiderea240987	K03362
Ssiderea268719	K01279
Ssiderea242734	K07941
Ssiderea268327	K17341
Ssiderea262455	K17286
Ssiderea253874	K25166
Ssiderea250111	K00972
Ssiderea227535	K07206
Ssiderea260888	K24759
Ssiderea244037	K19366
Ssiderea42218	K01647
Ssiderea234466	K11451
Ssiderea247522	K17286
Ssiderea260252	K07964
Ssiderea172498	K15839
Ssiderea262428	K03068
Ssiderea151717	K08873
Ssiderea602074	K03873
Ssiderea257788	K11138
Ssiderea255569	K20689
Ssiderea255378	K10807
Ssiderea222421	K17383
Ssiderea256171	K17512
Ssiderea238494	K00472
Ssiderea234373	K08741
Ssiderea254370	K09409
Ssiderea260425	K17501
Ssiderea102048	K08914
Ssiderea231555	K03129
Ssiderea268199	K24759
Ssiderea226095	K01077
Ssiderea262704	K24047
Ssiderea237545	K06776
Ssiderea263405	K25607
Ssiderea261169	K11986
Ssiderea251569	K12178
Ssiderea220121	K24429
Ssiderea223290	K04266
Ssiderea242811	K08829
Ssiderea243053	K04405
Ssiderea226240	K21988
Ssiderea267819	K00327
Ssiderea270993	K04659
Ssiderea239807	K12572
Ssiderea253653	K24526
Ssiderea253257	K17451
Ssiderea595153	K01794
Ssiderea260215	K11446
Ssiderea222249	K17080
Ssiderea266843	K19352
Ssiderea249572	K11838
Ssiderea266757	K04600
Ssiderea255783	K17776
Ssiderea219224	K05466
Ssiderea350685	K03929
Ssiderea268927	K00432
Ssiderea260339	K20472
Ssiderea251251	K14072
Ssiderea254552	K10592
Ssiderea82972	K10408
Ssiderea104388	K10408
Ssiderea231047	K15348
Ssiderea204418	K19613
Ssiderea651	K10809
Ssiderea255126	K24200
Ssiderea362133	K22262
Ssiderea246752	K03123
Ssiderea234115	K25809
Ssiderea265657	K00344
Ssiderea263325	K03654
Ssiderea261680	K11267
Ssiderea229648	K11247
Ssiderea141472	K09536
Ssiderea229458	K13304
Ssiderea221056	K12021
Ssiderea231696	K04224
Ssiderea224252	K10464
Ssiderea256404	K11592
Ssiderea268595	K14209
Ssiderea247413	K19604
Ssiderea229067	K11447
Ssiderea271127	K03174
Ssiderea267946	K13698
Ssiderea267176	K23481
Ssiderea263859	K09258
Ssiderea251014	K23729
Ssiderea259797	K11067
Ssiderea252302	K05312
Ssiderea230882	K02736
Ssiderea270060	K00812
Ssiderea249860	K23820
Ssiderea252369	K24445
Ssiderea253740	K11498
Ssiderea245545	K01025
Ssiderea222987	K10104
Ssiderea241487	K00999
Ssiderea164863	K06826
Ssiderea225048	K19901
Ssiderea235323	K15381
Ssiderea255698	K17356
Ssiderea228489	K23929
Ssiderea268283	K02210
Ssiderea109516	K06269
Ssiderea252273	K11644
Ssiderea269805	K16353
Ssiderea230414	K12559
Ssiderea253057	K16781
Ssiderea234030	K20398
Ssiderea251946	K15014
Ssiderea252184	K04676
Ssiderea238746	K21932
Ssiderea234847	K09555
Ssiderea224888	K22066
Ssiderea234799	K05021
Ssiderea263285	K20027
Ssiderea263786	K01689
Ssiderea262172	K24634
Ssiderea250849	K19511
Ssiderea269529	K16307
Ssiderea262896	K11204
Ssiderea271875	K11795
Ssiderea432831	K03262
Ssiderea264588	K08790
Ssiderea246592	K04718
Ssiderea257108	K04364
Ssiderea260918	K12302
Ssiderea258042	K19360
Ssiderea252317	K20314
Ssiderea250820	K05126
Ssiderea256477	K01897
Ssiderea268631	K12854
Ssiderea244704	K11487
Ssiderea212360	K03929
Ssiderea205795	K06180
Ssiderea255741	K20096
Ssiderea261165	K24205
Ssiderea247356	K10475
Ssiderea203317	K14311
Ssiderea257115	K10464
Ssiderea229164	K12607
Ssiderea271223	K07497
Ssiderea268063	K11849
Ssiderea263831	K13159
Ssiderea256761	K01116
Ssiderea247819	K06689
Ssiderea268173	K04771
Ssiderea260290	K04908
Ssiderea475612	K10380
Ssiderea267380	K16602
Ssiderea227718	K09613
Ssiderea247928	K14347
Ssiderea225761	K13649
Ssiderea269376	K06058
Ssiderea244412	K12389
Ssiderea262301	K00604
Ssiderea265647	K15429
Ssiderea165492	K07968
Ssiderea265864	K15707
Ssiderea90307	K09385
Ssiderea249443	K13343
Ssiderea159364	K08873
Ssiderea259023	K03260
Ssiderea253753	K10951
Ssiderea270598	K14703
Ssiderea270366	K04533
Ssiderea219399	K10408
Ssiderea269867	K17307
Ssiderea450664	K10576
Ssiderea252217	K19787
Ssiderea174228	K17300
Ssiderea254386	K23092
Ssiderea229751	K13783
Ssiderea244325	K13667
Ssiderea244144	K02295
Ssiderea480351	K10408
Ssiderea243975	K19589
Ssiderea267607	K06944
Ssiderea259763	K04592
Ssiderea261126	K03135
Ssiderea264217	K18066
Ssiderea252284	K15015
Ssiderea450011	K10529
Ssiderea258548	K03262
Ssiderea270163	K10380
Ssiderea250336	K00249
Ssiderea165936	K12837
Ssiderea251976	K00471
Ssiderea228700	K09848
Ssiderea240559	K23935
Ssiderea328680	K08021
Ssiderea235238	K19467
Ssiderea267010	K14455
Ssiderea235446	K08076
Ssiderea251654	K01868
Ssiderea271139	K18422
Ssiderea265970	K10361
Ssiderea226251	K14303
Ssiderea251363	K11273
Ssiderea234390	K10478
Ssiderea262270	K08997
Ssiderea247309	K00699
Ssiderea248818	K18401
Ssiderea259389	K01196
Ssiderea253575	K19983
Ssiderea259038	K17887
Ssiderea257917	K23342
Ssiderea245681	K24936
Ssiderea260508	K10380
Ssiderea230616	K21989
Ssiderea470165	K06629
Ssiderea247437	K13217
Ssiderea202203	K17592
Ssiderea219620	K00746
Ssiderea246280	K07819
Ssiderea218801	K09608
Ssiderea242724	K00469
Ssiderea248161	K17617
Ssiderea246503	K00224
Ssiderea248987	K04443
Ssiderea228068	K16739
Ssiderea242838	K15734
Ssiderea347364	K00382
Ssiderea263605	K02599
Ssiderea267499	K25004
Ssiderea236688	K19025
Ssiderea253585	K07432
Ssiderea258363	K17744
Ssiderea242614	K15074
Ssiderea236236	K00026
Ssiderea227183	K18826
Ssiderea249738	K05657
Ssiderea261037	K22754
Ssiderea252785	K14292
Ssiderea243113	K19619
Ssiderea55817	K07380
Ssiderea228499	K01823
Ssiderea237357	K16896
Ssiderea217953	K02892
Ssiderea266180	K25700
Ssiderea270124	K12646
Ssiderea245168	K12302
Ssiderea269851	K10408
Ssiderea268722	K12858
Ssiderea267112	K00804
Ssiderea221923	K15179
Ssiderea262169	K10457
Ssiderea270650	K05673
Ssiderea256068	K01019
Ssiderea237987	K02936
Ssiderea220591	K13411
Ssiderea242457	K15614
Ssiderea260487	K16185
Ssiderea253880	K11418
Ssiderea252635	K10141
Ssiderea243231	K05695
Ssiderea150851	K18740
Ssiderea343231	K03929
Ssiderea270051	K22387
Ssiderea220038	K15443
Ssiderea257641	K19332
Ssiderea250943	K10457
Ssiderea236087	K25006
Ssiderea269810	K00181
Ssiderea237894	K08818
Ssiderea268687	K06115
Ssiderea226812	K23901
Ssiderea267825	K11251
Ssiderea265916	K25790
Ssiderea254662	K14296
Ssiderea258870	K17335
Ssiderea270607	K20164
Ssiderea231069	K09571
Ssiderea261224	K07497
Ssiderea239747	K13120
Ssiderea258389	K04531
Ssiderea225327	K00738
Ssiderea256567	K12386
Ssiderea397010	K15503
Ssiderea220234	K00274
Ssiderea264672	K05546
Ssiderea242471	K15272
Ssiderea218909	K10408
Ssiderea242751	K14719
Ssiderea96164	K04606
Ssiderea246336	K01061
Ssiderea253169	K00699
Ssiderea255222	K17921
Ssiderea271779	K14566
Ssiderea267546	K00111
Ssiderea252248	K18086
Ssiderea256447	K15196
Ssiderea242139	K18953
Ssiderea255710	K00802
Ssiderea246932	K00710
Ssiderea243683	K19491
Ssiderea266434	K24185
Ssiderea253891	K14402
Ssiderea270156	K18422
Ssiderea216954	K15259
Ssiderea253193	K10356
Ssiderea222145	K05034
Ssiderea234058	K02958
Ssiderea259060	K00889
Ssiderea218403	K11716
Ssiderea228279	K08802
Ssiderea186028	K09863
Ssiderea212795	K22745
Ssiderea238207	K25366
Ssiderea243297	K00927
Ssiderea262202	K10408
Ssiderea241799	K22207
Ssiderea265982	K20126
Ssiderea466819	K17592
Ssiderea219361	K08375
Ssiderea243498	K08187
Ssiderea238506	K04362
Ssiderea265376	K01810
Ssiderea239090	K12757
Ssiderea261144	K04857
Ssiderea271054	K00599
Ssiderea230535	K24652
Ssiderea253355	K09194
Ssiderea259054	K04372
Ssiderea234682	K12385
Ssiderea244462	K12384
Ssiderea252804	K09186
Ssiderea200056	K08585
Ssiderea241372	K05126
Ssiderea266236	K20128
Ssiderea241601	K15734
Ssiderea260288	K18438
Ssiderea252475	K03654
Ssiderea268444	K03364
Ssiderea255504	K02900
Ssiderea266340	K17341
Ssiderea254261	K16639
Ssiderea253073	K03320
Ssiderea219551	K16780
Ssiderea230377	K24469
Ssiderea254052	K09650
Ssiderea224394	K13517
Ssiderea159481	K08770
Ssiderea253440	K01001
Ssiderea220507	K05696
Ssiderea270812	K10408
Ssiderea89853	K01904
Ssiderea223369	K14074
Ssiderea263465	K17592
Ssiderea270768	K10454
Ssiderea255384	K03654
Ssiderea236576	K05046
Ssiderea367942	K00616
Ssiderea255890	K17548
Ssiderea235770	K04453
Ssiderea243834	K06225
Ssiderea265680	K11150
Ssiderea252738	K13982
Ssiderea246060	K19498
Ssiderea258157	K17609
Ssiderea264292	K07881
Ssiderea232561	K02946
Ssiderea233205	K23552
Ssiderea255725	K04718
Ssiderea188668	K10408
Ssiderea410261	K10408
Ssiderea189557	K11592
Ssiderea317205	K00026
Ssiderea259291	K07376
Ssiderea243480	K11672
Ssiderea223867	K24683
Ssiderea244628	K23293
Ssiderea269768	K14688
Ssiderea246534	K12804
Ssiderea260203	K04348
Ssiderea268635	K17307
Ssiderea271244	K01669
Ssiderea255110	K08073
Ssiderea263820	K18592
Ssiderea221515	K19525
Ssiderea227095	K22555
Ssiderea243795	K12823
Ssiderea264967	K24419
Ssiderea248018	K11658
Ssiderea235453	K11275
Ssiderea271689	K25165
Ssiderea268337	K10408
Ssiderea252588	K03255
Ssiderea244432	K03173
Ssiderea232400	K01322
Ssiderea267370	K24498
Ssiderea266304	K06103
Ssiderea247640	K14381
Ssiderea63769	K02877
Ssiderea234792	K12309
Ssiderea257778	K15015
Ssiderea269032	K17768
Ssiderea269875	K04363
Ssiderea225930	K01381
Ssiderea167405	K17692
Ssiderea249976	K17546
Ssiderea463018	K10134
Ssiderea258699	K09337
Ssiderea260179	K13109
Ssiderea251571	K09228
Ssiderea264659	K10592
Ssiderea246791	K03644
Ssiderea224084	K05673
Ssiderea249678	K01135
Ssiderea244801	K13142
Ssiderea254605	K11488
Ssiderea255865	K14354
Ssiderea258536	K04160
Ssiderea258316	K18438
Ssiderea246380	K10268
Ssiderea271194	K06115
Ssiderea255300	K09534
Ssiderea204031	K17554
Ssiderea267401	K19527
Ssiderea243555	K17307
Ssiderea269424	K17613
Ssiderea222186	K06255
Ssiderea265005	K10609
Ssiderea216706	K09627
Ssiderea255251	K24419
Ssiderea160531	K17341
Ssiderea268536	K20042
Ssiderea484461	K04885
Ssiderea231484	K21956
Ssiderea251069	K09492
Ssiderea227283	K14553
Ssiderea237028	K15223
Ssiderea240277	K05126
Ssiderea255682	K17495
Ssiderea243060	K10260
Ssiderea246311	K14325
Ssiderea254805	K00318
Ssiderea248932	K00472
Ssiderea264224	K07409
Ssiderea303796	K03063
Ssiderea271236	K24014
Ssiderea222296	K13864
Ssiderea264447	K10730
Ssiderea489328	K00234
Ssiderea252811	K00031
Ssiderea245321	K14857
Ssiderea226052	K10407
Ssiderea258703	K01132
Ssiderea247907	K08057
Ssiderea120868	K02987
Ssiderea254236	K03637
Ssiderea217082	K21922
Ssiderea233706	K15272
Ssiderea254451	K23164
Ssiderea317955	K00469
Ssiderea144265	K03231
Ssiderea261441	K04536
Ssiderea225271	K09353
Ssiderea268305	K11373
Ssiderea338470	K19499
Ssiderea334297	K22857
Ssiderea256484	K00326
Ssiderea217869	K09632
Ssiderea247959	K21956
Ssiderea249003	K19907
Ssiderea249019	K13207
Ssiderea259554	K11136
Ssiderea222383	K24936
Ssiderea269300	K01948
Ssiderea258508	K21922
Ssiderea162170	K22262
Ssiderea247967	K20638
Ssiderea261822	K13990
Ssiderea260398	K05673
Ssiderea258526	K16747
Ssiderea262698	K18040
Ssiderea259940	K26111
Ssiderea255164	K24763
Ssiderea232649	K00512
Ssiderea248098	K01267
Ssiderea241774	K23342
Ssiderea225287	K08035
Ssiderea251954	K09228
Ssiderea224664	K05756
Ssiderea244428	K25780
Ssiderea254390	K19754
Ssiderea229779	K18404
Ssiderea248562	K05643
Ssiderea268054	K11173
Ssiderea251600	K10532
Ssiderea234757	K05613
Ssiderea528802	K06176
Ssiderea255158	K06678
Ssiderea230981	K10477
Ssiderea238685	K00552
Ssiderea271496	K26111
Ssiderea578529	K05312
Ssiderea261704	K25449
Ssiderea258494	K01805
Ssiderea247926	K17935
Ssiderea249650	K06269
Ssiderea221932	K16621
Ssiderea269573	K04659
Ssiderea221478	K24412
Ssiderea253089	K08342
Ssiderea235149	K19467
Ssiderea208880	K04255
Ssiderea248569	K11662
Ssiderea236592	K17808
Ssiderea356672	K01255
Ssiderea229718	K03899
Ssiderea271072	K07497
Ssiderea234381	K23505
Ssiderea257578	K04715
Ssiderea227677	K18729
Ssiderea261953	K19985
Ssiderea235098	K01415
Ssiderea197518	K00545
Ssiderea259653	K06496
Ssiderea262553	K14311
Ssiderea361359	K04989
Ssiderea269151	K22861
Ssiderea247247	K08180
Ssiderea230167	K06252
Ssiderea237255	K14457
Ssiderea268036	K00681
Ssiderea244610	K04615
Ssiderea217098	K10380
Ssiderea153644	K24509
Ssiderea265293	K15734
Ssiderea263784	K08331
Ssiderea246419	K08076
Ssiderea232786	K01097
Ssiderea265605	K11835
Ssiderea213269	K09487
Ssiderea121932	K04521
Ssiderea211241	K24734
Ssiderea145055	K24431
Ssiderea266526	K04861
Ssiderea223088	K08997
Ssiderea226882	K02975
Ssiderea254615	K24050
Ssiderea22077	K18274
Ssiderea262912	K16484
Ssiderea262369	K14428
Ssiderea241900	K13089
Ssiderea260522	K10380
Ssiderea462927	K15603
Ssiderea235301	K23566
Ssiderea262072	K15450
Ssiderea222935	K04874
Ssiderea262035	K17573
Ssiderea235197	K05754
Ssiderea221966	K05751
Ssiderea250089	K16812
Ssiderea254721	K03424
Ssiderea215315	K00849
Ssiderea259899	K03175
Ssiderea258345	K15451
Ssiderea235346	K24936
Ssiderea243100	K10427
Ssiderea264085	K02997
Ssiderea259932	K17290
Ssiderea232768	K00572
Ssiderea246034	K16570
Ssiderea231645	K25709
Ssiderea248145	K11667
Ssiderea244132	K12169
Ssiderea230943	K06711
Ssiderea221939	K18334
Ssiderea210504	K10408
Ssiderea255929	K21813
Ssiderea265731	K22531
Ssiderea238726	K16536
Ssiderea228222	K00933
Ssiderea258957	K20409
Ssiderea247196	K05208
Ssiderea258216	K01613
Ssiderea245625	K11800
Ssiderea517176	K00140
Ssiderea233887	K06180
Ssiderea231955	K00232
Ssiderea228438	K02969
Ssiderea264751	K09594
Ssiderea291115	K10414
Ssiderea261556	K12389
Ssiderea261474	K15040
Ssiderea271860	K00505
Ssiderea265934	K10646
Ssiderea240984	K10380
Ssiderea258807	K00558
Ssiderea217934	K01895
Ssiderea266752	K15259
Ssiderea264587	K17730
Ssiderea248353	K08043
Ssiderea258847	K07369
Ssiderea220537	K24456
Ssiderea249724	K24835
Ssiderea218182	K22754
Ssiderea218915	K04955
Ssiderea236837	K18592
Ssiderea264773	K10685
Ssiderea221876	K04874
Ssiderea257424	K02212
Ssiderea166772	K01324
Ssiderea230665	K00846
Ssiderea199231	K02894
Ssiderea259709	K23333
Ssiderea249287	K04984
Ssiderea235437	K22068
Ssiderea231176	K02030
