Ssiderea243376	K05681
Ssiderea263052	K06671
Ssiderea248598	K16353
Ssiderea193216	K02949
Ssiderea258808	K03648
Ssiderea229187	K00746
Ssiderea227716	K20301
Ssiderea248685	K14379
Ssiderea259562	K16507
Ssiderea262688	K07497
Ssiderea219239	K25802
Ssiderea257546	K08654
Ssiderea244451	K14713
Ssiderea263071	K13177
Ssiderea234754	K14684
Ssiderea258513	K12309
Ssiderea338175	K14753
Ssiderea243971	K10408
Ssiderea216770	K02136
Ssiderea249006	K17560
Ssiderea237540	K04710
Ssiderea255364	K00911
Ssiderea260740	K24822
Ssiderea241535	K07189
Ssiderea203307	K24359
Ssiderea259157	K18749
Ssiderea198710	K17928
Ssiderea161201	K03231
Ssiderea226366	K12757
Ssiderea196133	K16484
Ssiderea247766	K09097
Ssiderea173235	K10179
Ssiderea238680	K23566
Ssiderea252373	K12824
Ssiderea245221	K05628
Ssiderea205447	K02936
Ssiderea223671	K00445
Ssiderea259964	K10864
Ssiderea263452	K07118
Ssiderea246402	K13100
Ssiderea235341	K07190
Ssiderea262682	K08076
Ssiderea259753	K15216
Ssiderea256177	K03848
Ssiderea251885	K05046
Ssiderea263768	K00884
Ssiderea260938	K02183
Ssiderea239529	K19675
Ssiderea212864	K04203
Ssiderea261245	K09848
Ssiderea260184	K10380
Ssiderea261391	K06114
Ssiderea240659	K07299
Ssiderea242459	K13249
Ssiderea237471	K20398
Ssiderea255756	K13095
Ssiderea236541	K00022
Ssiderea226628	K05619
Ssiderea249803	K03513
Ssiderea250905	K18163
Ssiderea251228	K24660
Ssiderea254700	K01069
Ssiderea262883	K06237
Ssiderea245921	K24764
Ssiderea253599	K05181
Ssiderea256709	K15181
Ssiderea259269	K00344
Ssiderea257647	K23554
Ssiderea230214	K04674
Ssiderea241972	K20493
Ssiderea250012	K04142
Ssiderea238115	K10380
Ssiderea240196	K16605
Ssiderea235798	K04261
Ssiderea82461	K13354
Ssiderea251967	K02906
Ssiderea243146	K17686
Ssiderea246590	K09193
Ssiderea79218	K10408
Ssiderea232943	K01298
Ssiderea244410	K23804
Ssiderea250415	K00207
Ssiderea158913	K10696
Ssiderea263490	K05360
Ssiderea252045	K25656
Ssiderea235047	K04718
Ssiderea187224	K22139
Ssiderea240802	K11649
Ssiderea261925	K11990
Ssiderea250520	K18532
Ssiderea249969	K24358
Ssiderea252753	K03251
Ssiderea258748	K11481
Ssiderea254493	K09848
Ssiderea261990	K24228
Ssiderea146709	K10809
Ssiderea262726	K11699
Ssiderea262796	K24510
Ssiderea230143	K09328
Ssiderea230416	K10586
Ssiderea12186	K15040
Ssiderea258866	K01310
Ssiderea256202	K07512
Ssiderea258047	K10356
Ssiderea240544	K19754
Ssiderea113392	K17278
Ssiderea263497	K17277
Ssiderea249101	K12186
Ssiderea258658	K23092
Ssiderea240412	K09377
Ssiderea245623	K05695
Ssiderea260680	K17336
Ssiderea233634	K12820
Ssiderea240636	K14569
Ssiderea245646	K24049
Ssiderea206406	K02207
Ssiderea261759	K06240
Ssiderea262890	K12168
Ssiderea223552	K02938
Ssiderea248921	K18272
Ssiderea248928	K25770
Ssiderea353316	K18405
Ssiderea247636	K15502
Ssiderea111415	K03926
Ssiderea263543	K08844
Ssiderea250410	K07562
Ssiderea253557	K20167
Ssiderea245110	K20223
Ssiderea260883	K24554
Ssiderea235164	K01025
Ssiderea247052	K22857
Ssiderea255252	K04550
Ssiderea263180	K06053
Ssiderea245942	K03011
Ssiderea260543	K20290
Ssiderea240531	K10413
Ssiderea257567	K16288
Ssiderea236614	K22790
Ssiderea260955	K01758
Ssiderea262309	K12505
Ssiderea262824	K23664
Ssiderea262265	K25628
Ssiderea254012	K18953
Ssiderea248796	K14568
Ssiderea245130	K17592
Ssiderea252315	K15261
Ssiderea237494	K12319
Ssiderea255635	K01958
Ssiderea245993	K09331
Ssiderea228001	K19603
Ssiderea262746	K10451
Ssiderea254689	K10298
Ssiderea238878	K04986
Ssiderea247201	K08267
Ssiderea260777	K03364
Ssiderea259851	K11887
Ssiderea256841	K06631
Ssiderea213046	K09564
Ssiderea251083	K25866
Ssiderea249865	K16767
Ssiderea260235	K04469
Ssiderea207901	K00485
Ssiderea219487	K06054
Ssiderea287213	K04840
Ssiderea242345	K10273
Ssiderea261671	K08333
Ssiderea222266	K10743
Ssiderea259769	K04946
Ssiderea251576	K23624
Ssiderea259225	K24166
Ssiderea197862	K08193
Ssiderea77492	K24055
Ssiderea281607	K13238
Ssiderea263533	K08202
Ssiderea182604	K11487
Ssiderea97369	K14793
Ssiderea252905	K00512
Ssiderea252870	K19499
Ssiderea209711	K01408
Ssiderea248283	K00966
Ssiderea40983	K24835
Ssiderea132927	K18309
Ssiderea263145	K18166
Ssiderea209101	K04658
Ssiderea244540	K19179
Ssiderea165024	K07299
Ssiderea244059	K11364
Ssiderea231203	K16583
Ssiderea260474	K12231
Ssiderea253059	K18465
Ssiderea213849	K25587
Ssiderea255651	K24964
Ssiderea245178	K14072
Ssiderea248105	K06721
Ssiderea241476	K09441
Ssiderea212241	K07140
Ssiderea250839	K11795
Ssiderea238246	K00654
Ssiderea236777	K00787
Ssiderea209670	K16815
Ssiderea258117	K20456
Ssiderea194609	K00710
Ssiderea252436	K11451
Ssiderea375290	K09669
Ssiderea258176	K11847
Ssiderea240159	K03833
Ssiderea235089	K13703
Ssiderea263312	K13024
Ssiderea329106	K24175
Ssiderea242104	K04150
Ssiderea253155	K03130
Ssiderea253732	K08202
Ssiderea257668	K14020
Ssiderea147185	K04989
Ssiderea250697	K24070
Ssiderea260739	K20045
Ssiderea260866	K24273
Ssiderea204409	K13699
Ssiderea224901	K19006
Ssiderea242485	K21798
Ssiderea245267	K21595
Ssiderea251419	K08824
Ssiderea259551	K19770
Ssiderea256121	K06240
Ssiderea248250	K01792
Ssiderea167762	K02112
Ssiderea147585	K09276
Ssiderea259444	K22723
Ssiderea247932	K08816
Ssiderea244133	K12621
Ssiderea248099	K24125
Ssiderea255577	K14311
Ssiderea238301	K03263
Ssiderea253314	K22697
Ssiderea256142	K23491
Ssiderea228104	K22399
Ssiderea250923	K25633
Ssiderea30612	K09517
Ssiderea263166	K21249
Ssiderea241648	K19862
Ssiderea252873	K14553
Ssiderea240169	K17592
Ssiderea248051	K16548
Ssiderea244491	K25731
Ssiderea329848	K02984
Ssiderea100150	K17619
Ssiderea250165	K08498
Ssiderea250533	K10588
Ssiderea238117	K07899
Ssiderea258334	K14688
Ssiderea257451	K06695
Ssiderea263755	K23600
Ssiderea253241	K04699
Ssiderea262291	K01077
Ssiderea261965	K01301
Ssiderea250208	K10990
Ssiderea29693	K03234
Ssiderea233702	K03132
Ssiderea208774	K01562
Ssiderea259849	K23402
Ssiderea250971	K22382
Ssiderea245371	K07199
Ssiderea227099	K11579
Ssiderea293641	K21863
Ssiderea247591	K15290
Ssiderea262768	K22790
Ssiderea181921	K00612
Ssiderea263385	K13299
Ssiderea256668	K18711
Ssiderea212027	K14821
Ssiderea219496	K02183
Ssiderea248402	K11137
Ssiderea258268	K10809
Ssiderea26119	K03437
Ssiderea234500	K09705
Ssiderea205231	K00750
Ssiderea176827	K12567
Ssiderea253416	K09584
Ssiderea236119	K25366
Ssiderea259688	K04576
Ssiderea158916	K05193
Ssiderea152119	K15637
Ssiderea243981	K02541
Ssiderea59947	K05592
Ssiderea260750	K24183
Ssiderea184367	K14638
Ssiderea256107	K20224
Ssiderea253573	K10407
Ssiderea249676	K24757
Ssiderea196697	K22696
Ssiderea233326	K19676
Ssiderea179301	K00344
Ssiderea255880	K04593
Ssiderea244371	K11150
Ssiderea252688	K11161
Ssiderea235015	K10358
Ssiderea263039	K25460
Ssiderea250546	K12351
Ssiderea238914	K08843
Ssiderea248312	K04662
Ssiderea254524	K01142
Ssiderea258472	K10582
Ssiderea253674	K08606
Ssiderea126970	K06826
Ssiderea263513	K22865
Ssiderea255683	K00649
Ssiderea258705	K03174
Ssiderea255849	K05850
Ssiderea250435	K00344
Ssiderea263504	K08052
Ssiderea242421	K21436
Ssiderea232688	K03038
Ssiderea211601	K03660
Ssiderea225608	K20198
Ssiderea247722	K10849
Ssiderea258791	K18081
Ssiderea241167	K23902
Ssiderea441486	K02349
Ssiderea251661	K11316
Ssiderea263466	K10408
Ssiderea257357	K24422
Ssiderea238871	K20292
Ssiderea259861	K00453
Ssiderea250479	K08842
Ssiderea256866	K23532
Ssiderea246835	K00485
Ssiderea252477	K00665
Ssiderea245316	K02183
Ssiderea253041	K10799
Ssiderea246205	K00565
Ssiderea259453	K24835
Ssiderea259068	K05181
Ssiderea257624	K06689
Ssiderea232065	K03965
Ssiderea250588	K11067
Ssiderea252659	K16833
Ssiderea249912	K01324
Ssiderea229084	K00943
Ssiderea258439	K05044
Ssiderea227096	K24835
Ssiderea254679	K23555
Ssiderea134177	K04615
Ssiderea229633	K05312
Ssiderea243011	K20349
Ssiderea80942	K04224
Ssiderea226908	K03231
Ssiderea233469	K13169
Ssiderea242195	K01183
Ssiderea252516	K22211
Ssiderea226804	K23286
Ssiderea250682	K11429
Ssiderea249299	K05643
Ssiderea245661	K02183
Ssiderea259792	K09540
Ssiderea261823	K04487
Ssiderea263309	K06569
Ssiderea256925	K10747
Ssiderea230228	K04919
Ssiderea261741	K16353
Ssiderea248930	K06095
Ssiderea254854	K09660
Ssiderea256458	K15719
Ssiderea257002	K20408
Ssiderea240017	K18625
Ssiderea258214	K14752
Ssiderea224717	K08805
Ssiderea254391	K12385
Ssiderea355119	K09624
Ssiderea180487	K10478
Ssiderea255838	K05870
Ssiderea253529	K19911
Ssiderea314832	K14026
Ssiderea259321	K20101
Ssiderea260965	K02350
Ssiderea259583	K17545
Ssiderea252298	K10417
Ssiderea91035	K17686
Ssiderea225732	K07369
Ssiderea263426	K00597
Ssiderea246362	K25809
Ssiderea261703	K19600
Ssiderea247814	K01131
Ssiderea258254	K00858
Ssiderea258968	K20353
Ssiderea418565	K04146
Ssiderea255449	K06711
Ssiderea225270	K20002
Ssiderea228999	K04710
Ssiderea239621	K17566
Ssiderea122983	K06617
Ssiderea60248	K15078
Ssiderea222909	K17710
Ssiderea240019	K11765
Ssiderea216283	K20121
Ssiderea233615	K13348
Ssiderea260132	K07497
Ssiderea246724	K10408
Ssiderea263619	K17849
Ssiderea246670	K22990
Ssiderea240209	K10356
Ssiderea261098	K11850
Ssiderea254789	K20796
Ssiderea246178	K02163
Ssiderea240599	K01897
Ssiderea258495	K08378
Ssiderea248722	K20840
Ssiderea122237	K10331
Ssiderea178194	K17043
Ssiderea162535	K05765
Ssiderea249377	K17261
Ssiderea262195	K09188
Ssiderea252714	K14720
Ssiderea247713	K25762
Ssiderea255801	K17610
Ssiderea231815	K02981
Ssiderea259199	K11306
Ssiderea254686	K23909
Ssiderea260286	K01637
Ssiderea155574	K19636
Ssiderea182183	K08810
Ssiderea257139	K04136
Ssiderea210424	K00653
Ssiderea237165	K01315
Ssiderea244646	K10842
Ssiderea251361	K00940
Ssiderea245021	K09493
Ssiderea52347	K02880
Ssiderea259555	K24943
Ssiderea240955	K12886
Ssiderea196580	K07118
Ssiderea263396	K14152
Ssiderea252783	K20638
Ssiderea251892	K25440
Ssiderea247982	K24936
Ssiderea263351	K04969
Ssiderea258408	K18764
Ssiderea323780	K02953
Ssiderea252462	K04160
Ssiderea258581	K11150
Ssiderea260304	K24509
Ssiderea256525	K25400
Ssiderea259373	K16808
Ssiderea207051	K01578
Ssiderea232305	K10380
Ssiderea253231	K00859
Ssiderea190293	K01006
Ssiderea259590	K07497
Ssiderea257464	K05016
Ssiderea89983	K11802
Ssiderea249944	K24835
Ssiderea251929	K01711
Ssiderea222492	K16669
Ssiderea260811	K13649
Ssiderea237646	K15637
Ssiderea253819	K12871
Ssiderea247664	K08132
Ssiderea317055	K03234
Ssiderea261478	K10415
Ssiderea243710	K03353
Ssiderea230833	K07916
Ssiderea260344	K17598
Ssiderea241184	K12398
Ssiderea251530	K03213
Ssiderea247683	K10801
Ssiderea261997	K01109
Ssiderea89669	K00274
Ssiderea260916	K08852
Ssiderea138372	K23574
Ssiderea229778	K17479
Ssiderea225339	K23296
Ssiderea99923	K10567
Ssiderea246283	K01673
Ssiderea223541	K01800
Ssiderea250806	K05928
Ssiderea255484	K08597
Ssiderea253993	K18628
Ssiderea262965	K14799
Ssiderea253607	K11985
Ssiderea179793	K03440
Ssiderea262564	K16507
Ssiderea232602	K18587
Ssiderea262003	K06095
Ssiderea262386	K12812
Ssiderea248734	K10615
Ssiderea262288	K16573
Ssiderea193460	K00771
Ssiderea258545	K20232
Ssiderea342703	K20279
Ssiderea257209	K04144
Ssiderea189620	K11247
Ssiderea221717	K02879
Ssiderea345560	K04950
Ssiderea259867	K17866
Ssiderea223693	K09228
Ssiderea124175	K04984
Ssiderea181292	K01476
Ssiderea239570	K13210
Ssiderea227517	K24835
Ssiderea253524	K07497
Ssiderea263068	K08826
Ssiderea238702	K25700
Ssiderea256444	K01135
Ssiderea157301	K00933
Ssiderea261321	K06580
Ssiderea251701	K13701
Ssiderea226392	K24015
Ssiderea339010	K09014
Ssiderea230311	K12192
Ssiderea199850	K03899
Ssiderea250543	K00108
Ssiderea257269	K17307
Ssiderea247718	K04495
Ssiderea256696	K21991
Ssiderea257596	K09554
Ssiderea256340	K00505
Ssiderea256914	K00031
Ssiderea360497	K16465
Ssiderea248473	K00522
Ssiderea263175	K06662
Ssiderea250717	K24760
Ssiderea248185	K21882
Ssiderea260635	K24822
Ssiderea112312	K03231
Ssiderea253310	K10770
Ssiderea182699	K08076
Ssiderea246145	K05665
Ssiderea242928	K23999
Ssiderea254968	K02503
Ssiderea245492	K08957
Ssiderea260481	K00797
Ssiderea491353	K01655
Ssiderea329535	K06072
Ssiderea241981	K04615
Ssiderea252428	K13144
Ssiderea260929	K24768
Ssiderea258165	K02318
Ssiderea262355	K09570
Ssiderea364093	K04615
Ssiderea236498	K20795
Ssiderea251424	K15421
Ssiderea256526	K05126
Ssiderea223151	K02893
Ssiderea261304	K07378
Ssiderea215219	K21752
Ssiderea259742	K05757
Ssiderea191570	K15502
Ssiderea263612	K04981
Ssiderea260662	K17973
Ssiderea253497	K15381
Ssiderea244354	K02183
Ssiderea241630	K21763
Ssiderea260690	K10727
Ssiderea224055	K23092
Ssiderea114367	K09370
Ssiderea243764	K10956
Ssiderea252802	K16729
Ssiderea242054	K09519
Ssiderea61223	K17499
Ssiderea262448	K17591
Ssiderea253723	K01164
Ssiderea204378	K04239
Ssiderea78001	K01363
Ssiderea254088	K02163
Ssiderea262098	K16774
Ssiderea171331	K12379
Ssiderea261103	K15264
Ssiderea261813	K05410
Ssiderea225100	K25472
Ssiderea8719	K21893
Ssiderea240508	K18486
Ssiderea242322	K22745
Ssiderea259646	K07497
Ssiderea257312	K24627
Ssiderea261420	K03424
Ssiderea249435	K11267
Ssiderea230790	K18622
Ssiderea262992	K10297
Ssiderea243999	K02867
Ssiderea258719	K02332
Ssiderea261342	K17253
Ssiderea244523	K03018
Ssiderea249880	K05312
Ssiderea246189	K09210
Ssiderea251681	K23343
Ssiderea226575	K05754
Ssiderea247947	K06240
Ssiderea255235	K06062
Ssiderea213268	K14327
Ssiderea231627	K07847
Ssiderea263000	K24734
Ssiderea194112	K04825
Ssiderea144453	K04043
Ssiderea245715	K01480
Ssiderea241858	K15341
Ssiderea245974	K23858
Ssiderea258442	K10905
Ssiderea260168	K24646
Ssiderea243072	K01345
Ssiderea188174	K10408
Ssiderea254443	K04967
Ssiderea256334	K06489
Ssiderea231407	K12736
Ssiderea248553	K11343
Ssiderea254567	K05110
Ssiderea246089	K14807
Ssiderea251920	K16475
Ssiderea253108	K13855
Ssiderea259659	K01135
Ssiderea132676	K02138
Ssiderea249894	K16506
Ssiderea178374	K16342
Ssiderea252546	K10880
Ssiderea226541	K14326
Ssiderea244532	K12880
Ssiderea256641	K19530
Ssiderea237301	K10869
Ssiderea244198	K00831
Ssiderea247741	K05546
Ssiderea241404	K17418
Ssiderea263024	K07497
Ssiderea239194	K22628
Ssiderea253162	K07497
Ssiderea244099	K05863
Ssiderea243553	K11421
Ssiderea230905	K10359
Ssiderea259918	K05334
Ssiderea243429	K12260
Ssiderea258030	K07192
Ssiderea262203	K15015
Ssiderea247220	K08731
Ssiderea222693	K19756
Ssiderea246156	K24635
Ssiderea258743	K26089
Ssiderea250401	K05126
Ssiderea263137	K23544
Ssiderea251117	K07428
Ssiderea262220	K18263
Ssiderea274848	K05592
Ssiderea228253	K24099
Ssiderea263190	K21404
Ssiderea248791	K22324
Ssiderea260987	K14683
Ssiderea262656	K00164
Ssiderea249933	K23729
Ssiderea259823	K14007
Ssiderea204509	K03002
Ssiderea22253	K04136
Ssiderea259147	K08509
Ssiderea248077	K10642
Ssiderea168062	K13761
Ssiderea248611	K17920
Ssiderea246783	K10359
Ssiderea23585	K19527
Ssiderea166666	K08843
Ssiderea250025	K00306
Ssiderea247991	K18461
Ssiderea231543	K08501
Ssiderea253055	K10153
Ssiderea260223	K10660
Ssiderea223029	K04874
Ssiderea243457	K23003
Ssiderea247241	K02865
Ssiderea245992	K10380
Ssiderea262371	K22262
Ssiderea243077	K04286
Ssiderea384925	K04860
Ssiderea224575	K08851
Ssiderea247920	K13524
Ssiderea214919	K17346
Ssiderea261408	K01025
Ssiderea247474	K14785
Ssiderea262876	K07497
Ssiderea230362	K00856
Ssiderea236729	K01415
Ssiderea246561	K13159
Ssiderea227698	K09195
Ssiderea248431	K07841
Ssiderea241352	K20163
Ssiderea224821	K04739
Ssiderea251477	K21392
Ssiderea253994	K21435
Ssiderea297678	K08637
Ssiderea234237	K04224
Ssiderea236057	K03000
Ssiderea254938	K01889
Ssiderea246631	K19757
Ssiderea257637	K04266
Ssiderea355936	K04600
Ssiderea238542	K04905
Ssiderea213445	K24469
Ssiderea263734	K14720
Ssiderea258504	K19192
Ssiderea256707	K12590
Ssiderea257807	K16476
Ssiderea253629	K20131
Ssiderea239726	K17087
Ssiderea256830	K03033
Ssiderea249754	K08869
Ssiderea246767	K25757
Ssiderea249603	K00857
Ssiderea255509	K02155
Ssiderea255587	K11141
Ssiderea257351	K08842
Ssiderea258668	K20363
Ssiderea151727	K04194
Ssiderea252733	K11367
Ssiderea263290	K08622
Ssiderea237988	K05396
Ssiderea257339	K01623
Ssiderea263418	K07497
Ssiderea228677	K12161
Ssiderea252150	K07208
Ssiderea255982	K25810
Ssiderea171330	K08180
Ssiderea243179	K17307
Ssiderea256851	K14299
Ssiderea261782	K22940
Ssiderea241255	K19719
Ssiderea164058	K18668
Ssiderea258986	K15047
Ssiderea262674	K04728
Ssiderea215036	K14793
Ssiderea205544	K11489
Ssiderea263103	K04984
Ssiderea248624	K10182
Ssiderea261232	K01195
Ssiderea240299	K00079
Ssiderea230551	K23354
Ssiderea227671	K07937
Ssiderea254462	K08801
Ssiderea258559	K03768
Ssiderea191857	K08874
Ssiderea182542	K10408
Ssiderea224662	K11673
Ssiderea210860	K15441
Ssiderea247562	K08076
Ssiderea259438	K19022
Ssiderea203904	K02128
Ssiderea252765	K04975
Ssiderea236026	K14611
Ssiderea92177	K19685
Ssiderea240611	K03062
Ssiderea256592	K22595
Ssiderea247280	K11885
Ssiderea262954	K23390
Ssiderea195451	K04194
Ssiderea242750	K10380
Ssiderea262089	K06978
Ssiderea262691	K03843
Ssiderea239205	K09397
Ssiderea254289	K11594
Ssiderea403831	K01363
Ssiderea262816	K06271
Ssiderea260011	K14676
Ssiderea261155	K13861
Ssiderea112889	K12251
Ssiderea251500	K10882
Ssiderea259183	K04267
Ssiderea151009	K10450
Ssiderea251454	K09223
Ssiderea259561	K19329
Ssiderea262039	K17336
Ssiderea255453	K04832
Ssiderea258422	K19832
Ssiderea260263	K25549
Ssiderea234803	K04990
Ssiderea258809	K05850
Ssiderea232511	K12751
Ssiderea258507	K14844
Ssiderea198245	K04600
Ssiderea256617	K10086
Ssiderea4185	K12463
Ssiderea256455	K06892
Ssiderea259341	K09518
Ssiderea256146	K15188
Ssiderea174578	K00461
Ssiderea225568	K22766
Ssiderea167383	K00914
Ssiderea245190	K14429
Ssiderea260222	K08802
Ssiderea227678	K24931
Ssiderea255532	K16488
Ssiderea263453	K24141
Ssiderea258082	K17767
Ssiderea249482	K08801
Ssiderea257218	K16302
Ssiderea259666	K15711
Ssiderea259981	K17552
Ssiderea256235	K10380
Ssiderea250797	K09194
Ssiderea244816	K10408
Ssiderea255220	K17535
Ssiderea408280	K15261
Ssiderea251922	K00382
Ssiderea262020	K13163
Ssiderea256837	K08805
Ssiderea262856	K16724
Ssiderea208696	K17285
Ssiderea180839	K00949
Ssiderea256089	K14778
Ssiderea257582	K23562
Ssiderea254484	K25057
Ssiderea258291	K01359
Ssiderea256209	K19911
Ssiderea233794	K14072
Ssiderea248385	K04530
Ssiderea378063	K02898
Ssiderea231538	K02948
Ssiderea260143	K24469
Ssiderea261333	K14855
Ssiderea352296	K01307
Ssiderea259311	K10900
Ssiderea230988	K11540
Ssiderea237821	K12813
Ssiderea249493	K14354
Ssiderea244904	K20773
Ssiderea203113	K02265
Ssiderea262800	K01227
Ssiderea230306	K03438
Ssiderea251802	K22207
Ssiderea262838	K03259
Ssiderea261030	K08776
Ssiderea218586	K00128
Ssiderea258935	K15029
Ssiderea249189	K21763
Ssiderea251490	K08342
Ssiderea225983	K03164
Ssiderea253044	K07817
Ssiderea237832	K03654
Ssiderea236517	K07838
Ssiderea263203	K14079
Ssiderea250827	K10380
Ssiderea256111	K10283
Ssiderea253096	K15791
Ssiderea261564	K10642
Ssiderea255949	K07206
Ssiderea251375	K00746
Ssiderea202494	K06560
Ssiderea174068	K01667
Ssiderea124328	K14782
Ssiderea251138	K12559
Ssiderea258561	K10390
Ssiderea251324	K16540
Ssiderea210824	K12823
Ssiderea224816	K26101
Ssiderea238488	K00765
Ssiderea260548	K08678
Ssiderea254800	K13278
Ssiderea263589	K06170
Ssiderea205105	K06560
Ssiderea246240	K14850
Ssiderea263709	K24437
Ssiderea249979	K05868
Ssiderea60798	K00613
Ssiderea252410	K04501
Ssiderea255476	K11855
Ssiderea252803	K10268
Ssiderea130755	K05312
Ssiderea216357	K24038
Ssiderea241612	K17800
Ssiderea243637	K15199
Ssiderea253963	K04513
Ssiderea241871	K18643
Ssiderea243734	K14428
Ssiderea259637	K05181
Ssiderea260397	K23288
Ssiderea238792	K19612
Ssiderea233503	K10369
Ssiderea254550	K00731
Ssiderea92604	K05181
Ssiderea245043	K08490
Ssiderea258123	K09288
Ssiderea257403	K13596
Ssiderea413335	K04487
Ssiderea245945	K08730
Ssiderea260329	K24678
Ssiderea289988	K05849
Ssiderea250224	K02608
Ssiderea241288	K09396
Ssiderea247851	K02257
Ssiderea258820	K00555
Ssiderea244558	K13707
Ssiderea227434	K16684
Ssiderea261587	K01349
Ssiderea210574	K00318
Ssiderea248655	K01324
Ssiderea254578	K08375
Ssiderea250907	K15162
Ssiderea235261	K16551
Ssiderea260992	K17576
Ssiderea257298	K06819
Ssiderea11241	K04606
Ssiderea233476	K11129
Ssiderea259833	K06066
Ssiderea263662	K14326
Ssiderea262757	K24332
Ssiderea331943	K05657
Ssiderea261298	K17751
Ssiderea246944	K08187
Ssiderea253272	K03012
Ssiderea242402	K03654
Ssiderea234081	K19906
Ssiderea232383	K25686
Ssiderea424636	K12323
Ssiderea309761	K17609
Ssiderea244821	K23820
Ssiderea233560	K24750
Ssiderea244355	K19026
Ssiderea245068	K24387
Ssiderea251715	K05665
Ssiderea249578	K05360
Ssiderea234126	K10858
Ssiderea257574	K19525
Ssiderea255076	K17341
Ssiderea251711	K25553
Ssiderea27032	K13698
Ssiderea239033	K04095
Ssiderea237479	K09408
Ssiderea257564	K15711
Ssiderea260117	K14777
Ssiderea254559	K04809
Ssiderea254694	K06974
Ssiderea219757	K13499
Ssiderea166643	K00544
Ssiderea251487	K18488
Ssiderea153660	K24032
Ssiderea254290	K04490
Ssiderea257302	K10751
Ssiderea311234	K11366
Ssiderea232055	K07560
Ssiderea223815	K08488
Ssiderea262262	K05674
Ssiderea263692	K10706
Ssiderea243865	K00059
Ssiderea247695	K10457
Ssiderea230436	K15015
Ssiderea333871	K05181
Ssiderea239365	K05126
Ssiderea312799	K02947
Ssiderea203776	K09275
Ssiderea260174	K11583
Ssiderea259103	K03173
Ssiderea228523	K05812
Ssiderea256073	K11801
Ssiderea227363	K08375
Ssiderea251242	K06270
Ssiderea246109	K04630
Ssiderea255622	K21598
Ssiderea261471	K08133
Ssiderea337659	K04604
Ssiderea259565	K04554
Ssiderea239450	K24835
Ssiderea240843	K11319
Ssiderea238257	K20630
Ssiderea224023	K01397
Ssiderea258499	K16621
Ssiderea226172	K24943
Ssiderea261831	K23438
Ssiderea234864	K02885
Ssiderea252448	K14556
Ssiderea257287	K10646
Ssiderea33682	K10268
Ssiderea263045	K10571
Ssiderea249883	K09410
Ssiderea240782	K23957
Ssiderea234991	K20241
Ssiderea249718	K01415
Ssiderea175048	K11438
Ssiderea258586	K09534
Ssiderea240338	K24835
Ssiderea242886	K25192
Ssiderea80071	K04794
Ssiderea239235	K00273
Ssiderea248896	K15734
Ssiderea228480	K01151
Ssiderea253365	K13956
Ssiderea232776	K11087
Ssiderea228367	K11271
Ssiderea236114	K14787
Ssiderea241561	K19613
Ssiderea214879	K04200
Ssiderea232049	K04797
Ssiderea341632	K00476
Ssiderea250173	K05181
Ssiderea23690	K13208
Ssiderea167819	K06176
Ssiderea216340	K09131
Ssiderea255120	K21436
Ssiderea262591	K23739
Ssiderea258849	K20780
Ssiderea40465	K03283
Ssiderea254813	K08002
Ssiderea256809	K13754
Ssiderea255692	K04606
Ssiderea251868	K00639
Ssiderea258883	K14788
Ssiderea261558	K18723
Ssiderea274366	K02261
Ssiderea256125	K14079
Ssiderea248584	K16466
Ssiderea261197	K03283
Ssiderea208419	K25207
Ssiderea245844	K01206
Ssiderea234778	K02599
Ssiderea258969	K09558
Ssiderea251752	K12869
Ssiderea167278	K05850
Ssiderea257905	K13802
Ssiderea247326	K24387
Ssiderea246072	K06689
Ssiderea358629	K24646
Ssiderea249705	K04453
Ssiderea248197	K12882
Ssiderea130457	K04615
Ssiderea252337	K04427
Ssiderea395565	K04746
Ssiderea227240	K12177
Ssiderea228716	K23298
Ssiderea245698	K04852
Ssiderea289238	K18849
Ssiderea250334	K08859
Ssiderea240138	K24835
Ssiderea256327	K04930
Ssiderea310766	K13989
Ssiderea260213	K22869
Ssiderea244180	K10408
Ssiderea248677	K24745
Ssiderea253467	K08202
Ssiderea257225	K19947
Ssiderea262074	K05692
Ssiderea241043	K13147
Ssiderea258632	K11204
Ssiderea248143	K12605
Ssiderea256053	K01634
Ssiderea82464	K16506
Ssiderea257847	K16547
Ssiderea205942	K19636
Ssiderea259024	K13526
Ssiderea257188	K12663
Ssiderea250143	K00058
Ssiderea241214	K06180
Ssiderea239108	K02910
Ssiderea235683	K08397
Ssiderea260336	K24185
Ssiderea256894	K06643
Ssiderea223869	K01019
Ssiderea262520	K23342
Ssiderea259427	K23435
Ssiderea238627	K04204
Ssiderea286786	K05612
Ssiderea242587	K11687
Ssiderea219480	K04967
Ssiderea239871	K16342
Ssiderea256551	K04498
Ssiderea249861	K24634
Ssiderea259806	K07408
Ssiderea250433	K11161
Ssiderea260032	K07934
Ssiderea258233	K19499
Ssiderea259328	K17086
Ssiderea216550	K19491
Ssiderea263321	K05034
Ssiderea255333	K02325
Ssiderea261526	K19496
Ssiderea263615	K01338
Ssiderea262605	K08872
Ssiderea259934	K01738
Ssiderea262210	K12309
Ssiderea244752	K21410
Ssiderea224515	K00851
Ssiderea231250	K00408
Ssiderea260849	K03137
Ssiderea243992	K22197
Ssiderea235473	K10408
Ssiderea262231	K13110
Ssiderea252996	K00784
